"Project","Study","Ord_Occ","Event_Num","Cast_ID","Date_Time_UTC","Date_Time_PST","Lat_Dec","Lon_Dec","Sta_ID","Line","Sta","Depth","Pressure","Temp1","Temp2","TempAve","Salt1","Salt1_Corr","Salt2","Salt2_Corr","SaltAve_Corr","Ox1","Ox1_CruiseCorr","Ox1_StaCorr","Ox2","Ox2_CruiseCorr","Ox2_StaCorr","OxAve_StaCorr","FluorV","EstChl_CruiseCorr","EstChl_StaCorr","ISUSV","EstNO3_CruiseCorr","EstNO3_StaCorr","SigThetaTS1","SigThetaTS2","BAT","XMiss","SPAR","PAR","PoT1","PoT2","DynHt","SVA","OxSat1","OxSat2","BTL_Depth","BTL_Temp","SaltB","OxB","Chl.a","Phaeo","NO3","NO2","NH4","PO4","SIL"
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:32:50","28-Jan-2012 04:32:50",32.84876,-117.53094,"093.3 030.0",93.3,30,12,12.085,14.637,14.6381,14.6376,33.3767,33.3762,33.3754,33.3759,33.3761,5.83943,6.0225,6.1042,5.86461,6.0762,6.1077,6.106,0.1545,0.7051,0.7205,0.4357,4.7793,0.051,24.7991,24.7979,0.8042,81.7877,0,1e-12,14.6352,14.6363,0.0469,314.251,100.83419,101.26902,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:32:52","28-Jan-2012 04:32:52",32.84877,-117.53094,"093.3 030.0",93.3,30,13,13.093,14.6392,14.6399,14.6396,33.3767,33.3762,33.3754,33.3759,33.3761,5.83849,6.0215,6.1032,5.85269,6.0638,6.0952,6.0992,0.1546,0.7057,0.7211,0.4348,4.7529,0.024,24.7987,24.7975,0.8053,81.7633,0,1e-12,14.6373,14.6379,0.0501,314.324,100.82232,101.06763,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:32:53","28-Jan-2012 04:32:53",32.84878,-117.53093,"093.3 030.0",93.3,30,14,14.1,14.6322,14.6305,14.6314,33.3763,33.3758,33.3748,33.3753,33.3756,5.8402,6.0233,6.105,5.84629,6.0572,6.0884,6.0967,0.1547,0.7062,0.7217,0.4379,4.8439,0.118,24.7999,24.7991,0.8073,81.7245,0,1e-12,14.6301,14.6285,0.0533,314.235,100.83752,100.94263,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:32:55","28-Jan-2012 04:32:55",32.84878,-117.53092,"093.3 030.0",93.3,30,15,15.107,14.6161,14.6152,14.6157,33.3756,33.3751,33.374,33.3745,33.3748,5.85229,6.0358,6.1178,5.8566,6.0679,6.0993,6.1086,0.1685,0.7819,0.8088,0.4398,4.8997,0.176,24.8028,24.8018,0.8033,81.8045,0,1e-12,14.6139,14.613,0.0564,313.986,101.01316,101.0875,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:32:58","28-Jan-2012 04:32:58",32.84878,-117.53092,"093.3 030.0",93.3,30,16,16.114,14.5839,14.5807,14.5823,33.3746,33.3741,33.3732,33.3737,33.3739,5.78939,5.9707,6.0514,5.80836,6.0177,6.0484,6.0499,0.1982,0.9513,1.0063,0.44,4.9056,0.182,24.8089,24.8085,0.8018,81.8368,0,1e-12,14.5815,14.5784,0.0596,313.436,99.86236,100.18952,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:00","28-Jan-2012 04:33:00",32.8488,-117.53094,"093.3 030.0",93.3,30,17,17.121,14.5321,14.5448,14.5385,33.3724,33.3719,33.3712,33.3717,33.3718,5.71625,5.895,5.9742,5.75063,5.9577,5.9876,5.9809,0.1996,0.9595,1.016,0.4378,4.841,0.115,24.8183,24.8146,0.7959,81.9568,0,1e-12,14.5296,14.5423,0.0627,312.569,98.4966,99.08909,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:01","28-Jan-2012 04:33:01",32.8488,-117.53092,"093.3 030.0",93.3,30,18,18.128,14.4418,14.4547,14.4483,33.37,33.3695,33.3683,33.3688,33.3692,5.72568,5.9048,5.9841,5.74375,5.9505,5.9803,5.9822,0.2488,1.2598,1.375,0.4361,4.7911,0.064,24.8356,24.8315,0.7951,81.9732,0,1e-12,14.4391,14.452,0.0659,310.95,98.47861,98.78937,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:03","28-Jan-2012 04:33:03",32.8488,-117.53092,"093.3 030.0",93.3,30,19,19.136,14.4062,14.4122,14.4092,33.3708,33.3703,33.3693,33.3698,33.3701,5.71707,5.8959,5.975,5.72174,5.9276,5.9571,5.9661,0.2981,1.5849,1.7731,0.4377,4.838,0.112,24.8438,24.8413,0.7893,82.092,0,1e-12,14.4035,14.4095,0.069,310.198,98.26069,98.34101,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:06","28-Jan-2012 04:33:06",32.84882,-117.53092,"093.3 030.0",93.3,30,20,20.143,14.3854,14.388,14.3867,33.3699,33.3694,33.3684,33.3689,33.3692,5.66252,5.8394,5.9174,5.70487,5.91,5.9393,5.9284,0.2802,1.4641,1.6241,0.4383,4.8557,0.131,24.8475,24.8458,0.7899,82.0792,0,1e-12,14.3825,14.3851,0.0721,309.872,97.28161,98.00917,20,14.46,33.371,5.94,1.57,".58",0,0.2,0,0.36,2.8
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:07","28-Jan-2012 04:33:07",32.84882,-117.53092,"093.3 030.0",93.3,30,21,21.15,14.3673,14.3709,14.3691,33.3697,33.3692,33.3684,33.3689,33.3691,5.67693,5.8544,5.9326,5.70007,5.9051,5.9343,5.9335,0.2747,1.4276,1.5794,0.4388,4.8703,0.146,24.8512,24.8494,0.7906,82.0662,0,1e-12,14.3642,14.3678,0.0752,309.553,97.49354,97.89082,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:09","28-Jan-2012 04:33:09",32.84882,-117.53092,"093.3 030.0",93.3,30,22,22.157,14.3643,14.3665,14.3654,33.37,33.3695,33.3686,33.3691,33.3693,5.65795,5.8347,5.9126,5.67883,5.883,5.9119,5.9123,0.3286,1.798,2.0387,0.444,5.023,0.304,24.8521,24.8506,0.79,82.0784,0,1e-12,14.3612,14.3633,0.0784,309.498,97.16192,97.52045,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:12","28-Jan-2012 04:33:12",32.84883,-117.53092,"093.3 030.0",93.3,30,23,23.164,14.3559,14.3597,14.3578,33.3696,33.3691,33.3683,33.3688,33.369,5.63268,5.8086,5.8859,5.6656,5.8692,5.8979,5.8919,0.2922,1.5447,1.7235,0.4493,5.1786,0.465,24.8536,24.8518,0.7887,82.1041,0,1e-12,14.3525,14.3563,0.0815,309.383,96.71129,97.2765,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:14","28-Jan-2012 04:33:14",32.84884,-117.53092,"093.3 030.0",93.3,30,24,24.172,14.3497,14.3523,14.351,33.3695,33.369,33.3683,33.3688,33.3689,5.57407,5.7479,5.824,5.59296,5.7936,5.8213,5.8227,0.2899,1.5291,1.7043,0.4493,5.1786,0.465,24.8548,24.8534,0.7897,82.0839,0,1e-12,14.3463,14.3488,0.0846,309.293,95.69307,96.01737,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:15","28-Jan-2012 04:33:15",32.84884,-117.53092,"093.3 030.0",93.3,30,25,25.179,14.3336,14.3385,14.3361,33.3684,33.3679,33.3673,33.3678,33.3679,5.55901,5.7324,5.8081,5.56715,5.7668,5.7941,5.8011,0.2803,1.4647,1.625,0.4539,5.3137,0.605,24.8575,24.8555,0.7887,82.1053,0,1e-12,14.3299,14.3349,0.0877,309.07,95.40261,95.54242,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:17","28-Jan-2012 04:33:17",32.84884,-117.53091,"093.3 030.0",93.3,30,26,26.186,14.3082,14.3124,14.3103,33.368,33.3675,33.3665,33.367,33.3673,5.56962,5.7433,5.8193,5.5803,5.7804,5.808,5.8137,0.2914,1.5393,1.7168,0.4643,5.6191,0.922,24.8625,24.8605,0.788,82.1192,0,1e-12,14.3045,14.3087,0.0908,308.618,95.5358,95.719,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:20","28-Jan-2012 04:33:20",32.84885,-117.53092,"093.3 030.0",93.3,30,27,27.193,14.2866,14.2917,14.2892,33.3669,33.3664,33.3664,33.3669,33.3667,5.3889,5.5564,5.6285,5.40336,5.5964,5.6214,5.625,0.3125,1.6843,1.8967,0.4846,6.2151,1.54,24.8662,24.8647,0.7736,82.4162,0,1e-12,14.2827,14.2877,0.0939,308.293,92.39509,92.64308,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:22","28-Jan-2012 04:33:22",32.84886,-117.53092,"093.3 030.0",93.3,30,28,28.2,14.1831,14.2083,14.1957,33.3635,33.363,33.3622,33.3627,33.3629,5.27281,5.4362,5.5059,5.29209,5.4806,5.5041,5.505,0.1956,0.9361,0.9885,0.4901,6.3766,1.707,24.8853,24.879,0.7502,82.8981,0,1e-12,14.1791,14.2043,0.097,306.498,90.21367,90.54359,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:23","28-Jan-2012 04:33:23",32.84886,-117.53091,"093.3 030.0",93.3,30,29,29.208,14.0867,14.1063,14.0965,33.3606,33.3601,33.3602,33.3607,33.3604,5.16187,5.3215,5.3887,5.18972,5.3741,5.3962,5.3925,0.1941,0.9274,0.9782,0.4946,6.5087,1.844,24.9032,24.8988,0.7249,83.4247,0,1e-12,14.0825,14.1021,0.1001,304.818,88.14219,88.61785,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:25","28-Jan-2012 04:33:25",32.84887,-117.5309,"093.3 030.0",93.3,30,30,30.215,13.992,14.0231,14.0076,33.3587,33.3582,33.3583,33.3588,33.3585,4.83345,4.9817,5.0419,4.86613,5.0374,5.055,5.0485,0.1932,0.9221,0.9721,0.5047,6.8053,2.151,24.9215,24.9147,0.708,83.7779,0,1e-12,13.9877,14.0188,0.1032,303.108,82.37522,82.93212,30,14,33.366,5.52,1.19,".50",2.1,0.11,0,0.52,3.8
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:27","28-Jan-2012 04:33:27",32.84888,-117.5309,"093.3 030.0",93.3,30,31,31.222,13.656,13.7426,13.6993,33.3495,33.349,33.3481,33.3486,33.3488,4.68781,4.831,4.8881,4.71441,4.8796,4.8951,4.8916,0.1567,0.7171,0.7342,0.5514,8.1765,3.573,24.9833,24.9646,0.6998,83.9492,0,1e-12,13.6517,13.7382,0.1062,297.232,79.3437,79.79458,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:29","28-Jan-2012 04:33:29",32.84888,-117.53091,"093.3 030.0",93.3,30,32,32.229,13.3585,13.4124,13.3855,33.351,33.3505,33.3498,33.3503,33.3504,4.63929,4.7808,4.8369,4.67279,4.8363,4.8512,4.8441,0.1701,0.7908,0.8191,0.6374,10.7016,6.19,25.0449,25.0331,0.6796,84.3759,0,1e-12,13.3541,13.408,0.1091,291.378,78.04616,78.6097,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:31","28-Jan-2012 04:33:31",32.8489,-117.53091,"093.3 030.0",93.3,30,33,33.237,13.2706,13.3169,13.2938,33.3515,33.351,33.35,33.3505,33.3508,4.57832,4.7177,4.7725,4.62429,4.7858,4.8001,4.7863,0.1302,0.5764,0.5746,0.6773,11.8732,7.404,25.063,25.0526,0.6634,84.7184,0,1e-12,13.2661,13.3124,0.1121,289.68,76.88179,77.65368,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:33","28-Jan-2012 04:33:33",32.8489,-117.5309,"093.3 030.0",93.3,30,34,34.244,13.235,13.2557,13.2454,33.3524,33.3519,33.3511,33.3516,33.3518,4.54822,4.6866,4.7407,4.55817,4.717,4.7304,4.7356,0.1348,0.6004,0.6015,0.688,12.1874,7.73,25.0708,25.0657,0.6614,84.7591,0,1e-12,13.2303,13.251,0.115,288.962,76.32094,76.48799,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:35","28-Jan-2012 04:33:35",32.8489,-117.5309,"093.3 030.0",93.3,30,35,35.251,13.1635,13.155,13.1593,33.3543,33.3538,33.3529,33.3534,33.3536,4.42247,4.5565,4.6079,4.42696,4.5805,4.592,4.6,0.1601,0.7356,0.7554,0.7073,12.754,8.317,25.0866,25.0872,0.6579,84.8334,0,1e-12,13.1588,13.1502,0.1179,287.486,74.10274,74.17797,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:38","28-Jan-2012 04:33:38",32.8489,-117.5309,"093.3 030.0",93.3,30,36,36.258,12.9623,12.9988,12.9806,33.3565,33.356,33.3544,33.3549,33.3555,4.31425,4.4445,4.4937,4.33366,4.4834,4.4937,4.4937,0.1248,0.5486,0.5435,0.7485,13.9638,9.571,25.1282,25.1194,0.6544,84.9089,0,1e-12,12.9574,12.9939,0.1208,283.537,71.99039,72.31429,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:39","28-Jan-2012 04:33:39",32.84892,-117.5309,"093.3 030.0",93.3,30,37,37.266,12.8172,12.8295,12.8234,33.3568,33.3563,33.354,33.3545,33.3554,4.28799,4.4174,4.4659,4.32077,4.47,4.4801,4.473,0.1103,0.4754,0.4621,0.7577,14.2339,9.851,25.157,25.1525,0.6503,84.9962,0,1e-12,12.8122,12.8245,0.1236,280.814,71.33833,71.88369,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:40","28-Jan-2012 04:33:40",32.84892,-117.5309,"093.3 030.0",93.3,30,38,38.273,12.7661,12.7768,12.7715,33.3592,33.3587,33.3578,33.3583,33.3585,4.2738,4.4027,4.451,4.29115,4.4392,4.4488,4.4499,0.1138,0.4929,0.4815,0.7629,14.3866,10.009,25.1689,25.1657,0.6429,85.1539,0,1e-12,12.761,12.7717,0.1264,279.705,71.02808,71.31638,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:43","28-Jan-2012 04:33:43",32.84892,-117.53089,"093.3 030.0",93.3,30,39,39.28,12.7232,12.7241,12.7237,33.3652,33.3647,33.3632,33.3637,33.3642,4.23329,4.3608,4.4082,4.24539,4.3916,4.4006,4.4044,0.1259,0.5543,0.5498,0.7755,14.7565,10.393,25.182,25.1803,0.6383,85.2519,0,1e-12,12.7179,12.7189,0.1292,278.486,70.29481,70.49565,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:46","28-Jan-2012 04:33:46",32.84894,-117.5309,"093.3 030.0",93.3,30,40,40.287,12.6199,12.6476,12.6338,33.3641,33.3636,33.3634,33.3639,33.3638,4.15445,4.2792,4.3249,4.17608,4.3195,4.3275,4.3262,0.0987,0.4183,0.3995,0.794,15.2997,10.956,25.2013,25.1954,0.6354,85.3119,0,1e-12,12.6146,12.6422,0.132,276.67,68.83754,69.19588,40,12.28,33.372,4.2,0.3,".34",11.9,0.3,0,1.16,10.9
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:47","28-Jan-2012 04:33:47",32.84894,-117.5309,"093.3 030.0",93.3,30,41,41.295,12.4804,12.5031,12.4918,33.3634,33.3629,33.3613,33.3618,33.3624,4.11409,4.2374,4.2823,4.12809,4.2696,4.2769,4.2796,0.0881,0.3673,0.344,0.8021,15.5376,11.203,25.2277,25.2217,0.6313,85.3997,0,1e-12,12.475,12.4977,0.1348,274.171,67.97103,68.20243,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:49","28-Jan-2012 04:33:49",32.84894,-117.5309,"093.3 030.0",93.3,30,42,42.302,12.3711,12.3885,12.3798,33.3655,33.365,33.3634,33.3639,33.3645,4.08429,4.2066,4.2508,4.10519,4.2457,4.2528,4.2518,0.0848,0.3517,0.3271,0.8086,15.7284,11.4,25.2503,25.2454,0.622,85.5982,0,1e-12,12.3656,12.383,0.1376,272.036,67.32572,67.67015,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:51","28-Jan-2012 04:33:51",32.84894,-117.53088,"093.3 030.0",93.3,30,43,43.309,12.2794,12.2869,12.2832,33.3756,33.3751,33.373,33.3735,33.3743,4.06122,4.1827,4.2265,4.08057,4.2201,4.2268,4.2267,0.0946,0.3985,0.3778,0.8322,16.4214,12.119,25.2758,25.2723,0.6128,85.7953,0,1e-12,12.2738,12.2813,0.1403,269.636,66.82164,67.14004,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:54","28-Jan-2012 04:33:54",32.84895,-117.53088,"093.3 030.0",93.3,30,44,44.317,12.235,12.2376,12.2363,33.3813,33.3808,33.3806,33.3811,33.381,3.99212,4.1112,4.1535,4.0184,4.1554,4.1613,4.1574,0.0834,0.3451,0.32,0.847,16.8559,12.569,25.2887,25.2876,0.6064,85.9334,0,1e-12,12.2292,12.2318,0.143,268.43,65.62597,66.05803,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:56","28-Jan-2012 04:33:56",32.84896,-117.53088,"093.3 030.0",93.3,30,45,45.324,12.1992,12.2063,12.2028,33.3844,33.3839,33.3829,33.3834,33.3837,3.95467,4.0725,4.114,3.98521,4.1209,4.1263,4.1202,0.0703,0.2842,0.255,0.8573,17.1583,12.882,25.2979,25.2954,0.6036,85.9942,0,1e-12,12.1933,12.2005,0.1457,267.575,64.96286,65.46457,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:57","28-Jan-2012 04:33:57",32.84896,-117.53088,"093.3 030.0",93.3,30,46,46.331,12.1562,12.1639,12.1601,33.3888,33.3883,33.3868,33.3873,33.3878,3.94279,4.0602,4.1014,3.96948,4.1045,4.1097,4.1056,0.0689,0.2778,0.2482,0.8596,17.2259,12.952,25.3095,25.3065,0.6005,86.0587,0,1e-12,12.1503,12.158,0.1484,266.495,64.71126,65.1494,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:33:59","28-Jan-2012 04:33:59",32.84896,-117.53088,"093.3 030.0",93.3,30,47,47.339,12.1173,12.1259,12.1216,33.3925,33.392,33.3907,33.3912,33.3916,3.8881,4.0036,4.0437,3.9238,4.057,4.0615,4.0526,0.0693,0.2796,0.2501,0.8668,17.4373,13.172,25.3197,25.3168,0.6001,86.0673,0,1e-12,12.1112,12.1198,0.1511,265.543,63.76318,64.34871,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"CalCOFI","1202NH",5,45,"1202_005d","28-Jan-2012 12:34:01","28-Jan-2012 04:34:01",32.84898,-117.53088,"093.3 030.0",93.3,30,48,48.346,12.0398,12.0692,12.0545,33.4019,33.4014,33.3975,33.398,33.3997,3.83934,3.9532,3.9922,3.87395,4.0052,4.009,4.0006,0.0666,0.2673,0.2371,0.8801,17.8278,13.576,25.3417,25.3327,0.5997,86.0757,0,1e-12,12.0336,12.063,0.1537,263.478,62.86496,63.4318,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
